candidate_id,family,name,thesis,primary_role,market_scope,data_required,source_class,source_signal_class,mapping_status,discovery_status,validation_status,lockbox_status,prospective_status,live_decision_weight,capital_permission,claim_ceiling,notes
OAP_PLACEBO_IDIOVOLCAPM,open_source_cross_sectional_asset_pricing,Idiosyncratic risk (CAPM),Standard deviation of residuals from CAPM regressions using the past month of daily data.  Value weighted,vulnerability_or_range,US_equities_cross_section,Price,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_IDIOVOLQF,open_source_cross_sectional_asset_pricing,Idiosyncratic risk (q factor),Standard deviation of residuals from q-factor regressions using the past month of daily data.  Value weighted,vulnerability_or_range,US_equities_cross_section,Price,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_INTRINSICVALUE,open_source_cross_sectional_asset_pricing,Intrinsic or historical value,"Value based on a two-stage dividend discount model assuming ROE is remains the same as the most recent observation, scaled by market value.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Called V_h in paper or historical earnings based value in paper.  Our name comes from HXZ, but we should probably rename it."
OAP_PLACEBO_KZ_Q,open_source_cross_sectional_asset_pricing,Kaplan Zingales index quarterly,-1.002* (net income (ni) + depreciation (dp))/total assets (at) + .283*(total assets (at) + market value of equity - book value of equity (ceq) - deferred taxes (txdi))/total assets (at) + 3.319*(debt in current liabilities (dlc) + long-term debt (dltt))/(debt in current liabilities + long-term debt + book value of equity) - 39.368*(Dividends (divamt)/total assets) - 1.315*(cash and short-term investments (che)/total assets). Replace txdi and divamt with 0 if missing.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_LABORFORCEEFFICIENCY,open_source_cross_sectional_asset_pricing,Laborforce efficiency,One year growth of the ratio between sales (sale) and employment (emp).,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_LEVERAGE_Q,open_source_cross_sectional_asset_pricing,Market leverage quarterly,Total liabilities (lt) divided by market value of equity.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_NANALYST,open_source_cross_sectional_asset_pricing,Number of analysts,Number of estimates (numest) in IBES for one-quarter ahead earnings. Replace with 0 if missing after 1989.,information_flow_or_positioning,US_equities_cross_section,Analyst,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Not a focus of the paper.  Table 2 shows summary stats that suggest size adjusted returns are different by group, but no t-stats and size adjustment may affect each group differently."
OAP_PLACEBO_NETDEBTPRICE_Q,open_source_cross_sectional_asset_pricing,Net debt to price,"Long-term debt (dltt) plus debt in current liabilities (dlc) plus preferred stock (pstk) plus preferred dividends in arrears (dvpa) minus treasury stock (tstkp) minus cash and short-term investments (che), scaled by market value of equity. Exclude if SIC between 6000 and 6999, or if missing value for total assets (at), net income (ib), common shares outstanding (csho), book value of equity (ceq) or price close fiscal year (prcc\_f).  Keep only 3rd B/M Quintile, following Table 4 (and in contrast to Table 1).",cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"need to adjust sample dates: even though paper says it begins in 1962, there is only 1 stock for the first 5 months of 1962,"
OAP_PLACEBO_NETPAYOUTYIELD_Q,open_source_cross_sectional_asset_pricing,Net Payout Yield quarterly,"Dividends (dvc) plus purchase of common and preferred stock (prstkc) minus sale of common and preferred stock (sstk), divided by market value of equity.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_OPERPROFLAG,open_source_cross_sectional_asset_pricing,operating profits / book equity,"Revenue (revt) minus cost (cogs) - administrative expenses (xsga) - interest expenses (xint), scaled by lagged book value of equity (ceq). Exclude smallest size tercile.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_OPERPROFLAG_Q,open_source_cross_sectional_asset_pricing,operating profits / book equity,"Revenue (revtq) minus cost (cogsq) - administrative expenses (xsgaq) - interest expenses (xintq), scaled by equity. Equity is shareholder equity (seqq) if not missing. Otherwise, the sum of book equity (ceqq) and preferred stock (pstkq) if not missing. Otherwise, assets (atq) minus liabilities (ltq).",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_OPERPROFRDLAGAT,open_source_cross_sectional_asset_pricing,Oper prof R&D adj lagged assets,"Revenue (revt) minus cost (cogs) - (administrative expenses (xsga) - R&D expenses (xrd)), all divided by total assets (at) in year t-1. Replace all variables in the numerator with 0 if they are missing. Exclude if share code is greater 11, market value of equity, BM or total assets are missing, or if SIC code between 6000 and 6999.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_OPERPROFRDLAGAT_Q,open_source_cross_sectional_asset_pricing,Oper prof R&D adj lagged assets (qtrly),"Revenue (revtq) minus cost (cogsq) - (administrative expenses (xsgaq) - R&D expenses (xrdq)), all divided by total assets (atq) in quarter t-1. Replace all variables in the numerator with 0 if they are missing. Exclude if share code is greater 11, market value of equity, BM or total assets are missing, or if SIC code between 6000 and 6999.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_OPLEVERAGE_Q,open_source_cross_sectional_asset_pricing,Operating leverage (qtrly),"Sum of administrative expenses (xsga) and cost of goods sold (cogs), scaled by total assets (at).  Use xsga = 0 if xsga is missing.",cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_ORGCAPNOADJ,open_source_cross_sectional_asset_pricing,Org cap w/o industry adjustment,OrgCapAdj without the industry adjustment (see OrgCapAdj).,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,see OrgCapAdj
OAP_PLACEBO_OSCORE_Q,open_source_cross_sectional_asset_pricing,O Score quarterly,"OScore = -1.32 - .407*log(at/GNP deflator) + 6.03*(lt/at) - 1.43*( (act - lct)/at) + .076*(lct/act) - 1.72*I(lt > at) - 2.37*(ib/at) - 1.83*(fopt/lt) + .285*(ib + ib$_{t-12}$ + ib$_{t-24}$ < 0) -  .521*( (ib - ib$_{t-12}$)/(abs(ib) + .abs(ib$_{t-12}$)) ). fopt = oancf if fopt is missing.  Exclude Exclude if SIC code between 3999 and 4999, or greater than 5999. Exclude if price less than 5.  Then exclude if OScore is in bottom quintile of OScore (original paper shows non-monotonic returns, as does our replication)",vulnerability_or_range,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_PAYOUTYIELD_Q,open_source_cross_sectional_asset_pricing,Payout Yield quarterly,"Sum of dividends (dvc), purchase of common and preferred stock (prstkc) and max(preferred stock redemption value (pstkrv), 0), divided by lag(market value of equity, 6 months).  Exclude if PayoutYield $\leq$ 0.",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_PCHCURRAT,open_source_cross_sectional_asset_pricing,Change in Current Ratio,One year growth of the current ratio (currat) defined as current total assets (act) divided by current total liabilities (lct).,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_PCHDEPR,open_source_cross_sectional_asset_pricing,Change in depreciation to PPE,"Annual percentage change in the ratio of depreciation (dp) to property, plant and equipment (ppent).",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Paper fits a massive model to returns (Table 2), then sorts stocks based on predictions (Table 3).  Footnote 6 says depreciation divided by plant assets enters the models positively six times and negatively twice."
OAP_PLACEBO_PCHGM_PCHSALE,open_source_cross_sectional_asset_pricing,Change in gross margin vs sales,growth in (sale-cogs) minus growth in sale,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,GrGMtoGrSales is closer to OP
OAP_PLACEBO_PCHQUICK,open_source_cross_sectional_asset_pricing,Change in quick ratio,"One year growth in quick ratio, defined as change between total current assets (act) and inventory (invt) scaled by the total current liabilities (lct).",value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_PCHSALEINV,open_source_cross_sectional_asset_pricing,Change in sales to inventory,One year growth in sales (sale) to inventory (invt) ratio.,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_PM,open_source_cross_sectional_asset_pricing,Profit Margin,Net income (ni) over revenue (revt). Exclude if price less than 5.,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,No predictive power in multivariate predictive regression (table 7). Not clear how it would play out as univariate hedge strategy.
OAP_PLACEBO_PM_Q,open_source_cross_sectional_asset_pricing,Profit Margin,Net income (ni) over revenue (revt). Exclude if price less than 5.,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_PS_Q,open_source_cross_sectional_asset_pricing,Piotroski F-score,Sum of nine indicator variables which are: 1 if net income (ib) greater 0; 1 if net cash flow (oancf) greater 0; 1 if return on assets (ib/at) increased relative to previous year; 1 if net cash flow greater net income; 1 if long-term debt to assets (dltt/at) declined over the previous year;  if current assets to current liabilities (act/lct) increased over the previous year; 1 if ebit/sale (ebit = ib + txt + xint) increased over the previous year; 1 if revenue to assets increased over the previous year; 1 if shrout $\leq$ shrout last year. Include highest quintile of book-to-market only.  Exclude if missing any of the input variables.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"works very well if you value-weight! OP does not explicitly say if it is equal or value weighting, but it has extremely strong results similar to our VW,"
OAP_PLACEBO_QUICK,open_source_cross_sectional_asset_pricing,Quick ratio,Difference between current total assets (act) and total inventory (invt) all divided by the current total liabilities (lct).,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_RD_Q,open_source_cross_sectional_asset_pricing,R&D over market cap quarterly,R&D expense (xrd) over market value of equity.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_RD_SALE_Q,open_source_cross_sectional_asset_pricing,R&D to sales,One year lagged quarterly R&D (xrdq) divided by one year lagged quarterly sales (saleq).,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_RESIDUALMOMENTUM6M,open_source_cross_sectional_asset_pricing,6 month residual momentum,"Run a rolling regression over 36 months of excess return (retrf) on excess market return (mktrf), size and value factors (smb, hml) and compute idiosyncratic returns as the one-month lagged residual. ResidualMomentum is the rolling mean of the residual divided by the rolling standard deviation of the residual, both computed over the past 6 months.",direction,US_equities_cross_section,Price,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"OP only uses 12m version.  It turns out that 6m residual momentum is very much like the standard 12m version, but I suppose it could have turned out differently."
OAP_PLACEBO_RETNOA,open_source_cross_sectional_asset_pricing,Return on Net Operating Assets,Net income (ni) over revenue (revt). Exclude if price less than 5.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Tab 7 RNOA, insignificant with many controls,"
OAP_PLACEBO_RETNOA_Q,open_source_cross_sectional_asset_pricing,Return on Net Operating Assets,Net income (ni) over revenue (revt). Exclude if price less than 5.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_RETURNSKEWCAPM,open_source_cross_sectional_asset_pricing,Idiosyncratic skewness (CAPM),Skewness of idiosyncratic returns computed as residuals from regression of daily excess returns (ret - rf) on market factor (mktrf) over the previous month. We require at least 15 non-missing observations.,vulnerability_or_range,US_equities_cross_section,Price,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,OP uses 3F
OAP_PLACEBO_RETURNSKEWQF,open_source_cross_sectional_asset_pricing,Idiosyncratic skewness (Q model),"Skewness of idiosyncratic returns computed as residuals from regression of daily excess returns (ret - rf) on q-factors (r\_mkt, r\_me, r\_ia, r\_roe) over the previous month. We require at least 15 non-missing observations. We download q-factor data from \url{http://global-q.org/index.html}.",vulnerability_or_range,US_equities_cross_section,Price,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,OP uses 3F
OAP_PLACEBO_ROAVOL,open_source_cross_sectional_asset_pricing,RoA volatility,Rolling standard deviation of quarterly return on assets (roaq) over 4 years (minimum 2 years).,vulnerability_or_range,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,Table 5 regresses cost of equity proxies (e.g. beta) on various earnings attributes.
OAP_PLACEBO_SALECASH,open_source_cross_sectional_asset_pricing,Sales to cash ratio,Sales (sale) divided by cash and short-term investments (che).,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_SALEINV,open_source_cross_sectional_asset_pricing,Sales to inventory,Sales (sale) divded by total inventory (invt).,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_SALEREC,open_source_cross_sectional_asset_pricing,Sales to receivables,Sales (sale) divded by total receivables (rect).,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"probably weak.  Paper uses many variables to forecast earnings, model is then used to forecast returns,"
OAP_PLACEBO_SECURED,open_source_cross_sectional_asset_pricing,Secured debt,Debt/mortgages and other secured (dm) divided by long-term liabilities (dltt) plus current liabilities (dlc). Replace with 0 if missing.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,Tab 5B shows sign of predictability depends on Z-score quartile.  One could improve this portfolio by focusing on low Z-score.
OAP_PLACEBO_SECUREDIND,open_source_cross_sectional_asset_pricing,Secured debt indicator,"Binary version of secured. 1 if secured greater than 0, 0 otherwise.",cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,Doesn't seem to be in the paper.
OAP_PLACEBO_SGR,open_source_cross_sectional_asset_pricing,Annual sales growth,Sales (sale) relative to t-1.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Variation of meanrankrevgrowth.  Original paper uses only 5-year growth.  Included to match HXZ,"
OAP_PLACEBO_SGR_Q,open_source_cross_sectional_asset_pricing,Annual sales growth quarterly,Sales (sale) relative to t-1.,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_SP_Q,open_source_cross_sectional_asset_pricing,Sales-to-price quarterly,Ratio of annual sales (sale) to market value of equity.,value_capture,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_TANG_Q,open_source_cross_sectional_asset_pricing,Tangibility quarterly,"Cash and short-term investments (che) plus .715*receivables (rect) + .547*inventory (invt) + .535* property, plant and equipment (ppent), scaled by total assets (at). Only defined for manufacturing firms (SIC $\geq$ 2000 and SIC <4000). Exclude the lowest tercile of manufacturing firms by total assets.",cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_TAX_Q,open_source_cross_sectional_asset_pricing,Taxable income to income (qtrly),"Ratio of Taxes paid and tax share of net income. Numerator is defined as the sum of foreign (txfo) and federal (txfed) income taxes. If either one is missing, numerator is defined as total taxes (txt) minus deferred taxes (txdi). Denominator is the product of the prevailing tax rate and net income (ib). Tax rate is .48 before 1979, .46 from 1979 to 1986, .4 in 1987, .34 between 1988 and 1992 and .35 from 1993 onwards. If net income is negative, and the numerator is positive, tax is defined as 1. Exclude if price less than 5.",cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
OAP_PLACEBO_WW_Q,open_source_cross_sectional_asset_pricing,Whited-Wu index,Group data by 3 digit SIC code and month to compute total sales (saleq) by industry. Calculate the Whited-Wu index as -0.091*(quarterly income before extraordninary items (ibq) + quarterly depreciation and amortizarion (dpq)) / (quarterly assets(atq)) - 0.062( if the quarterly dividends per share (dvpsxq) is not missing and greater than 0) + 0.021 * quarterly long-term debt (dlttq) / atq - 0.044 * log(atq) + 0.102 * (four-quarter growth of quarterly Industry Sales) - 0.035 * (one-quarter growth of quarterly sales (saleq)).,cross_sectional_selection,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,"Insignificant in original paper,"
OAP_PLACEBO_ZSCORE_Q,open_source_cross_sectional_asset_pricing,Altman Z-Score quarterly,"1.2*(current assets (act) - current liabilities (lct))/total assets (at) + 1.4*(Retained earnings (re)/total assets (at)) + 3.3*(net income (ni) + interest expense (xint) + total taxes (txt))/total assets (at) +  .6*(market value of equity/Total liabilities (lt)) + revenue (revt)/ total assets (at). Include only NYSE stocks. Exclude if SIC code between 4000 and 4999, or above 5999.  Exclude if ZScore is in bottom quintile of ZScore (original paper shows non-monotonic returns, as does our replication)",vulnerability_or_range,US_equities_cross_section,Accounting,OpenSourceAP_SignalDoc_official,PLACEBO,COMPLETE,IMPORTED_NOT_RETESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Imported definition; original published evidence is not War Room proof.,
CUR_CREDIT_LEVERAGE_FRAGILITY_CREDIT_TO_GDP_GAP,credit_leverage_fragility,credit_to_gdp_gap,credit_to_gdp_gap,structural_vulnerability,cross_market|US|IHSG|FX,BIS|FRED|central_bank|bank filings,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_CREDIT_LEVERAGE_FRAGILITY_DEBT_SERVICE_RATIO,credit_leverage_fragility,debt_service_ratio,debt_service_ratio,structural_vulnerability,cross_market|US|IHSG|FX,BIS|FRED|central_bank|bank filings,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_CREDIT_LEVERAGE_FRAGILITY_HOUSEHOLD_DEBT_SERVICE,credit_leverage_fragility,household_debt_service,household_debt_service,structural_vulnerability,cross_market|US|IHSG|FX,BIS|FRED|central_bank|bank filings,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_CREDIT_LEVERAGE_FRAGILITY_CORPORATE_INTEREST_COVERAGE,credit_leverage_fragility,corporate_interest_coverage,corporate_interest_coverage,structural_vulnerability,cross_market|US|IHSG|FX,BIS|FRED|central_bank|bank filings,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_CREDIT_LEVERAGE_FRAGILITY_REFINANCING_WALL,credit_leverage_fragility,refinancing_wall,refinancing_wall,structural_vulnerability,cross_market|US|IHSG|FX,BIS|FRED|central_bank|bank filings,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
CUR_CREDIT_LEVERAGE_FRAGILITY_CREDIT_GROWTH_X_ASSET_PRICE_GROWTH,credit_leverage_fragility,credit_growth_x_asset_price_growth,credit_growth_x_asset_price_growth,structural_vulnerability,cross_market|US|IHSG|FX,BIS|FRED|central_bank|bank filings,curated_primary_literature,,COMPLETE,MAPPED_NOT_TESTED,NOT_STARTED,NOT_OPENED,NOT_STARTED,0.0,BLOCKED,Candidate hypothesis only until frozen OOS/lockbox and prospective evidence.,
